Term Code,Term Name,Term Start Date,Term End Date,Subject Code,Subject Name,Course ID,Catalog Number,Course Title,Course Start Date,Course End Date,Course Track,Course Description,Seat Reservations,Instructor EmplID,Instructor First Name,Instructor Last Name,Instructor Full Name,Crosslisting Subjects,Crosslisting Catalog Numbers,Class Number,Class Section,Class Status,Class Type,Class Capacity,Class Enrollment,Class Year Enrollments,Meeting Number,Meeting Start Time,Meeting End Time,Meeting Days,Building Name,Meeting Room
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,940004543,Allison,Carruth,Allison Carruth,,,23615,P13,O,Precept,24,21,N/A,1,01:30 PM,02:50 PM,W,Julis Romo Rabinowitz Building,A17
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,940004543,Allison,Carruth,Allison Carruth,,,22003,P99,C,Precept,0,0,N/A,1,01:00 AM,01:00 AM,,,
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,22002,L01,O,Lecture,175,168,N/A,1,01:30 PM,02:50 PM,M,Robertson Hall,100
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23403,P01,C,Precept,15,15,N/A,1,03:00 PM,04:20 PM,M,East Pyne Building,111
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23404,P02,C,Precept,15,15,N/A,1,03:00 PM,04:20 PM,M,Green Hall,0-N-7
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23405,P03,O,Precept,18,17,N/A,1,07:30 PM,08:50 PM,M,Morrison Hall,224
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23406,P04,O,Precept,15,14,N/A,1,08:30 AM,09:50 AM,T,Morrison Hall,224
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23407,P05,C,Precept,15,15,N/A,1,11:00 AM,12:20 PM,T,Morrison Hall,201
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23408,P06,C,Precept,15,15,N/A,1,01:30 PM,02:50 PM,T,Frist Campus Center,228
1242,F2023,2023-09-05,2024-01-28,AMS,American Studies,012189,101,America Then and Now,2023-09-05,2023-12-15,UGRD,"This course introduces students to methods of American Studies through discussion of some of the signature ideas, events, and debates in and about America's past and present. It presents students various scholarly approaches to historical and mythic manifestations of America from local, national, and global perspectives and considers the historical and cognitive processes associated with the delineation of America. The course examines a wide range of material and media from the point of view of multiple fields of study.",Y,960783486,Carolyn,Choi,Carolyn Choi,,,23409,P07,O,Precept,15,14,N/A,1,03:00 PM,04:20 PM,T,McCosh Hall,B11
